"","County","PollutionScore","Pollution_County","CountyPercentile"
"534","Los Angeles",8.06001394,2268,0.903225806451613
"535","Santa Clara",3.002992916,43,0.105651105651106
"536","Sacramento ",5.802030421,314,0.86027397260274
"537","San Bernardino",5.518531535,248,0.543859649122807
"538","Alameda ",6.32060048933333,356,0.910485933503836
"539","Napa ",3.419105428,5,0.111111111111111
"540","Mendocino ",4.354988644,16.5,0.717391304347826
"541","Humboldt ",4.268693702,33.5,0.957142857142857
"542","Riverside ",4.79322763166667,309,0.596525096525097
"543","Sacramento ",1.838374137,7,0.0191780821917808
"544","San Joaquin",6.30316900833333,111,0.649122807017544
"545","San Diego",4.015625709,237.5,0.32225237449118
"546","San Diego",3.371712497,120.5,0.163500678426052
"547","Sacramento ",2.755118781,43,0.117808219178082
"548","Los Angeles",8.247977049,2321,0.924332935085623
"549","Los Angeles",3.31247871,36,0.014336917562724
"550","Santa Clara",4.492451507,224.5,0.551597051597052
"551","Alameda ",7.05137434333333,387,0.989769820971867
"552","Santa Clara",4.8311956175,274,0.673218673218673
"553","Los Angeles",5.4185688405,548,0.218239745121466
"554","San Bernardino",5.434338802,236,0.517543859649123
"555","Los Angeles",5.60851942,667,0.26563122262047
"556","Plumas ",4.170265099,6,0.857142857142857
"557","Alameda ",4.613838903,206,0.526854219948849
"558","Los Angeles",7.748690546,2163,0.861409796893668
"559","Ventura ",7.652135824,182,0.973262032085562
"560","Los Angeles",5.767642375,780.5,0.310832337714058
"561","San Diego",7.4111676435,732.5,0.993894165535957
"562","Kern ",4.84521872,62,0.255144032921811
"563","Los Angeles",6.912173026,1682,0.669852648347272
"564","Los Angeles",7.953736202,2233,0.889287136598965
"565","Orange ",3.655134559,45,0.0740131578947368
"566","San Diego",2.839501771,38,0.0515603799185889
"567","Sacramento ",4.891144915,242,0.663013698630137
"568","Los Angeles",7.009664601,1753.5,0.698327359617682
"569","Santa Cruz",3.233096142,10.5,0.152173913043478
"570","Los Angeles",5.176051675,408,0.162485065710872
"571","San Francisco",3.484056338,40,0.164609053497942
"572","Santa Clara",3.314206045,69,0.16953316953317
"573","Los Angeles",3.291577781,34,0.0135404221425727
"574","Yolo ",4.57256405,24,0.452830188679245
"575","San Francisco",5.019271308,161.5,0.664609053497942
"576","Kern ",6.711358116,198,0.814814814814815
"577","Kern ",4.84267315166667,61,0.251028806584362
"578","Sacramento ",4.497067179,199,0.545205479452055
"579","Santa Clara",4.3407948,199,0.488943488943489
"580","Orange ",6.762486743,473,0.777960526315789
"581","Tulare ",6.2298278,49,0.485148514851485
"582","Sonoma ",2.9995979835,22,0.181818181818182
"583","Solano ",3.792350539,37,0.389473684210526
"584","Ventura ",4.240869301,48,0.25668449197861
"585","Los Angeles",5.5303860755,618.5,0.2463162086818
"586","Alameda ",5.832921797,330,0.843989769820972
"587","Los Angeles",6.964401301,1718.5,0.684388689765034
"588","Los Angeles",4.61348645,209,0.0832337714058144
"589","Alameda ",5.388153697,302,0.772378516624041
"590","Shasta ",3.6182118555,29,0.58
"591","Santa Clara",4.10901345,168,0.412776412776413
"592","Santa Clara",5.047360813,300,0.737100737100737
"593","Santa Clara",5.451836555,340,0.835380835380835
"594","Tuolumne ",4.481363055,12,0.666666666666667
"595","Los Angeles",4.613500345,210,0.0836320191158901
"596","Orange ",7.373932516,555,0.912828947368421
"597","Madera ",7.424843786,28,0.848484848484849
"598","Siskiyou ",4.968493957,13,0.8125
"599","San Bernardino",6.853162811,389,0.853070175438597
"600","Los Angeles",6.334451823,1246.5,0.496415770609319
"601","Los Angeles",6.376035984,1275,0.507765830346475
"602","Riverside ",5.311065654,366,0.706563706563707
"603","Los Angeles",6.861421289,1643,0.654320987654321
"604","San Francisco",2.99942879,16.5,0.0679012345679012
"605","Los Angeles",6.784621571,1590.5,0.633412982875348
"606","San Francisco",5.72240301366667,202.5,0.833333333333333
"607","Orange ",4.775741857,171,0.28125
"608","Los Angeles",4.887471167,296,0.117881322182397
"609","Los Angeles",5.396381398,536,0.213460772600558
"610","Los Angeles",6.091179591,1032.5,0.411190760653126
"611","Monterey ",3.542993066,35,0.336538461538462
"612","Santa Clara",3.76913732333333,123,0.302211302211302
"613","Los Angeles",4.753514458,253,0.100756670649144
"614","Alameda ",6.15041110433333,349,0.892583120204604
"615","Sacramento ",2.294982078,20.5,0.0561643835616438
"616","Los Angeles",6.087444094,1027.5,0.409199522102748
"617","Santa Cruz",2.581753198,2,0.0289855072463768
"618","Santa Clara",4.537855629,233,0.572481572481572
"619","Los Angeles",7.119761645,1834,0.730386300278773
"620","San Francisco",5.072447961,165,0.679012345679012
"621","Los Angeles",7.12775583,1841,0.733174034249303
"622","Merced ",6.197668313,30,0.46875
"623","Los Angeles",6.84745574,1638,0.652329749103943
"624","Los Angeles",7.744885842,2161,0.860613301473517
"625","Fresno ",5.79537421,97,0.429203539823009
"626","Los Angeles",7.076118015,1793,0.714058144165671
"627","Los Angeles",6.268720513,1174,0.467542811628833
"628","San Diego",4.469277586,336,0.455902306648575
"629","San Joaquin",6.91990264233333,137.5,0.804093567251462
"630","El Dorado",2.822677103,24,0.444444444444444
"631","Alameda ",3.568910464,69.5,0.177749360613811
"632","Los Angeles",7.43616394,2004,0.798088410991637
"633","San Diego",2.92865594,50,0.067842605156038
"634","Los Angeles",6.560599397,1429,0.569095977698128
"635","Alameda ",3.121128023,30,0.0767263427109974
"636","Alameda ",3.923868734,105,0.268542199488491
"637","Los Angeles",6.407164841,1307,0.520509757068897
"638","Los Angeles",5.876930689,865,0.344484269215452
"639","Sacramento ",4.526509448,204,0.558904109589041
"640","Los Angeles",5.550464094,630,0.25089605734767
"641","Riverside ",3.13898803,80,0.154440154440154
"642","Los Angeles",8.2086274285,2302,0.916766228594186
"643","Sacramento ",5.822071293,315.5,0.864383561643836
"644","Los Angeles",7.291533353,1922,0.765432098765432
"645","Los Angeles",5.361319574,511.5,0.203703703703704
"646","Los Angeles",7.327890782,1953,0.777777777777778
"647","Tulare ",6.669733205,64.5,0.638613861386139
"648","San Joaquin",4.287124332,26,0.152046783625731
"649","Los Angeles",5.047272116,360,0.14336917562724
"650","Sacramento ",4.059606844,160,0.438356164383562
"651","Los Angeles",6.787131443,1592.5,0.6342094782955
"652","San Diego",5.975995073,651.5,0.883989145183175
"653","Ventura ",5.264269791,120,0.641711229946524
"654","Los Angeles",4.340970929,143,0.0569494225408204
"655","Los Angeles",5.371766805,516,0.205495818399044
"656","Santa Clara",4.651609082,247,0.606879606879607
"657","San Bernardino",6.521739435,353.5,0.775219298245614
"658","Fresno ",5.341585848,69,0.305309734513274
"659","San Joaquin",6.169094245,108,0.631578947368421
"660","Los Angeles",5.880625315,870,0.34647550776583
"661","San Francisco",5.249452802,187.5,0.771604938271605
"662","Siskiyou ",4.3226218945,10,0.625
"663","Alameda ",4.623288775,208,0.531969309462916
"664","San Bernardino",7.750487882,432,0.947368421052632
"665","Siskiyou ",NA,14,0.875
"666","Riverside ",3.951621779,189,0.364864864864865
"667","Alameda ",4.092182032,129,0.329923273657289
"668","Monterey ",4.353687786,65,0.625
"669","San Joaquin",4.932120852,48,0.280701754385965
"670","San Joaquin",3.452451912,7,0.0409356725146199
"671","Alameda ",4.47102408,181,0.462915601023018
"672","Contra Costa",4.6826182055,133,0.578260869565217
"673","Fresno ",7.584453498,207,0.915929203539823
"674","Orange ",7.339485223,548,0.901315789473684
"675","Los Angeles",5.485720684,582,0.231780167264038
"676","Los Angeles",7.020545701,1760,0.700915969733174
"677","Los Angeles",6.318748918,1232,0.490641178813222
"678","Imperial ",5.879368463,23.5,0.5875
"679","San Joaquin",3.429740507,6,0.0350877192982456
"680","Riverside ",6.435232367,455.5,0.879343629343629
"681","Kern ",4.901413486,70,0.288065843621399
"682","Alameda ",6.89295423933333,381,0.974424552429668
"683","San Diego",5.250877878,520,0.705563093622795
"684","Los Angeles",6.601251665,1464,0.583034647550777
"685","Sacramento ",4.20976667,174,0.476712328767123
"686","Ventura ",3.856802362,34,0.181818181818182
"687","Orange ",5.875355942,339,0.557565789473684
"688","Santa Clara",3.6227246685,105,0.257985257985258
"689","Los Angeles",3.081281553,17,0.00677021107128634
"690","Los Angeles",7.186957716,1870,0.744723217841497
"691","Los Angeles",5.796625812,805,0.320589406610912
"692","Los Angeles",8.243466801,2318,0.923138191955396
"693","Placer ",5.594685098,87,0.945652173913043
"694","San Bernardino",3.41799056014286,67,0.146929824561404
"695","Los Angeles",8.749090895,2431,0.968140183193947
"696","San Bernardino",7.5382777875,426,0.934210526315789
"697","Santa Clara",3.683506727,111,0.272727272727273
"698","Los Angeles",7.120802522,1836,0.731182795698925
"699","Los Angeles",3.811646447,81,0.032258064516129
"700","Tulare ",5.025033315,9,0.0891089108910891
"701","Santa Clara",5.767233162,363,0.891891891891892
"702","Los Angeles",4.659085995,221,0.0880127439267224
"703","Alameda ",4.60096684833333,201,0.514066496163683
"704","San Diego",5.437054942,560,0.759837177747625
"705","Alameda ",6.780753436,377,0.964194373401535
"706","Sacramento ",5.575556503,305.5,0.836986301369863
"707","San Francisco",5.174930187,183.5,0.755144032921811
"708","San Diego",4.678676855,394,0.534599728629579
"709","Los Angeles",5.626935353,677,0.269613699721227
"710","Sacramento ",4.494400161,197.5,0.541095890410959
"711","Los Angeles",7.941055628,2228,0.887295898048586
"712","Los Angeles",6.166473765,1093,0.435284747112704
"713","Los Angeles",7.775698289,2180,0.868180007964954
"714","Alameda ",6.353659604,360,0.920716112531969
"715","Mendocino ",3.19289638725,6,0.260869565217391
"716","San Bernardino",9.082624107,454,0.995614035087719
"717","Los Angeles",6.390260331,1292,0.514536041417762
"718","Los Angeles",8.249019164,2322,0.924731182795699
"719","Tulare ",5.245783926,11.5,0.113861386138614
"720","San Diego",4.119731983,261,0.354138398914518
"721","Contra Costa",3.905844897,86,0.373913043478261
"722","San Diego",4.590841359,371,0.503392130257802
"723","San Bernardino",5.390294135,233,0.510964912280702
"724","San Bernardino",5.583001591,256,0.56140350877193
"725","Riverside ",5.7997604285,410,0.791505791505791
"726","San Joaquin",4.073179498,17,0.0994152046783626
"727","Orange ",4.546160158,141.5,0.232730263157895
"728","Los Angeles",6.403047733,1303,0.518916766228594
"729","Los Angeles",5.159674265,402,0.160095579450418
"730","Orange ",7.051414602,514,0.845394736842105
"731","Sacramento ",2.071370073,14,0.0383561643835616
"732","Tulare ",5.689025828,23,0.227722772277228
"733","San Joaquin",5.13427013,61,0.35672514619883
"734","Humboldt ",3.226372626,15,0.428571428571429
"735","San Diego",3.906607733,206,0.279511533242877
"736","San Francisco",3.894552116,63,0.259259259259259
"737","Riverside ",3.709282615,167.5,0.323359073359073
"738","Los Angeles",6.03015033,986,0.392672242134608
"739","Los Angeles",7.342976639,1961.5,0.781162883313421
"740","Lassen ",4.46275033133333,6,0.666666666666667
"741","Los Angeles",6.416080733,1314,0.523297491039427
"742","San Diego",3.962907806,219,0.297150610583446
"743","Santa Clara",4.337515737,198,0.486486486486487
"744","San Joaquin",4.373616074,28,0.16374269005848
"745","Fresno ",7.48008669,206,0.911504424778761
"746","Riverside ",6.936407657,484,0.934362934362934
"747","Contra Costa",5.414562959,184,0.8
"748","Santa Clara",4.964367536,286,0.702702702702703
"749","Los Angeles",4.933366799,308.5,0.122859418558343
"750","Los Angeles",6.567026879,1431,0.56989247311828
"751","Los Angeles",6.460797341,1354,0.539227399442453
"752","Orange ",5.546105513,282,0.463815789473684
"753","Los Angeles",7.515867613,2060,0.820390282755874
"754","Fresno ",5.734595806,93,0.411504424778761
"755","Los Angeles",8.32682136,2341,0.932297889287137
"756","San Francisco",5.467187903,195,0.802469135802469
"757","Sacramento ",2.613039251,38,0.104109589041096
"758","Monterey ",3.283981287,30,0.288461538461538
"759","Alameda ",4.92083586166667,251,0.641943734015345
"760","Alameda ",4.009397086,117,0.29923273657289
"761","Santa Clara",4.411612597,211.5,0.51965601965602
"762","Los Angeles",6.162375075,1092,0.434886499402628
"763","Los Angeles",6.770002999,1579,0.628833134209478
"764","San Diego",3.17139621,86,0.116689280868385
"765","Sacramento ",4.450363724,192,0.526027397260274
"766","San Diego",2.764482992,29.5,0.0400271370420624
"767","Stanislaus ",5.60203303166667,38,0.342342342342342
"768","Placer ",2.108787911,10,0.108695652173913
"769","San Diego",7.097841743,729,0.989145183175034
"770","Los Angeles",4.82405161,273,0.108721624850657
"771","San Mateo",6.99183527,170,0.982658959537572
"772","Los Angeles",6.397901136,1300,0.517722023098367
"773","Orange ",5.398011427,263,0.432565789473684
"774","San Bernardino",7.5382777875,426,0.934210526315789
"775","Santa Clara",4.535960415,232,0.57002457002457
"776","Los Angeles",4.652683512,220,0.0876144962166468
"777","Los Angeles",7.491023495,2042,0.813221823974512
"778","Los Angeles",6.598715703,1460,0.581441656710474
"779","Sacramento ",3.672037116,113,0.30958904109589
"780","Los Angeles",6.006731617,965,0.384309040223019
"781","San Mateo",3.127905734,31,0.179190751445087
"782","Los Angeles",3.672560871,68,0.0270808442851454
"783","Los Angeles",6.953321403,1708.5,0.680406212664277
"784","Los Angeles",6.385342135,1286,0.512146555157308
"785","San Bernardino",8.375629647,448,0.982456140350877
"786","Siskiyou ",NA,15,0.9375
"787","Los Angeles",6.023047101,980,0.390282755874154
"788","Santa Barbara",2.224869936,2,0.0185185185185185
"789","Los Angeles",6.379998084,1279,0.509358821186778
"790","Alameda ",4.60599056,202.5,0.517902813299233
"791","San Diego",5.751226276,619.5,0.840569877883311
"792","Los Angeles",6.547298907,1415,0.563520509757069
"793","Los Angeles",7.009664601,1753.5,0.698327359617682
"794","Sacramento ",4.832680192,231,0.632876712328767
"795","Los Angeles",6.285853616,1194,0.475507765830346
"796","Orange ",5.881054732,341,0.560855263157895
"797","Alameda ",6.886997795,380,0.971867007672634
"798","Los Angeles",4.01911611566667,105,0.041816009557945
"799","Alameda ",4.611092542,205,0.524296675191816
"800","Orange ",5.912924638,347,0.570723684210526
"801","Los Angeles",8.458041408,2379,0.947431302270012
"802","Riverside ",5.473472529,379,0.731660231660232
"803","Sacramento ",2.953021833,58,0.158904109589041
"804","Los Angeles",7.688672391,2131,0.848665870171247
"805","Kern ",4.903131836,73,0.300411522633745
"806","Los Angeles",5.801047338,807,0.321385902031063
"807","San Diego",4.075393834,246.5,0.334464043419267
"808","San Bernardino",4.691719891,147,0.322368421052632
"809","Contra Costa",6.377078196,215,0.934782608695652
"810","Riverside ",3.1268324656,77,0.148648648648649
"811","San Mateo",3.835256874,52,0.300578034682081
"812","Santa Clara",4.16598168,174,0.427518427518428
"813","Los Angeles",8.437801159,2371,0.944245320589407
"814","Madera ",7.881685377,32.5,0.984848484848485
"815","Alameda ",4.60599056,202.5,0.517902813299233
"816","Shasta ",3.021718815,18,0.36
"817","Fresno ",4.265406465,12,0.0530973451327434
"818","Los Angeles",3.929213311,96.5,0.0384309040223019
"819","Fresno ",6.511863918,162.5,0.719026548672566
"820","Los Angeles",6.613579549,1471,0.585822381521306
"821","Los Angeles",5.6044938,661.5,0.263440860215054
"822","Los Angeles",6.533413567,1407,0.560334528076464
"823","San Bernardino",4.065654745,109.5,0.240131578947368
"824","Fresno ",6.142814894,127,0.561946902654867
"825","Los Angeles",8.135574075,2288,0.911190760653126
"826","Orange ",6.539377166,438,0.720394736842105
"827","San Bernardino",5.168225095,203,0.445175438596491
"828","Riverside ",4.602319975,281,0.542471042471042
"829","Los Angeles",7.005014169,1749.5,0.696734368777379
"830","Yolo ",5.181606107,35,0.660377358490566
"831","Sacramento ",3.835699574,135,0.36986301369863
"832","Contra Costa",6.093218097,206,0.895652173913044
"833","Inyo ",5.203447633,7,0.777777777777778
"834","Los Angeles",7.8713919395,2210,0.880127439267224
"835","Sacramento ",2.657200561,39,0.106849315068493
"836","Santa Barbara",6.252776202,101,0.935185185185185
"837","Alameda ",4.986228109,258,0.659846547314578
"838","Los Angeles",5.124725682,392,0.156113102349661
"839","Los Angeles",6.211064828,1121,0.446435682994823
"840","Marin ",4.60937534933333,48,0.774193548387097
"841","Kern ",5.352176294,113.5,0.467078189300412
"842","Santa Clara",4.927720141,283,0.695331695331695
"843","Sacramento ",4.630625879,214,0.586301369863014
"844","Los Angeles",5.835507286,832,0.331342094782955
"845","Santa Barbara",4.0307315565,36,0.333333333333333
"846","Fresno ",6.292266077,144,0.63716814159292
"847","Los Angeles",5.556206392,632,0.251692552767822
"848","Merced ",3.8607536,2,0.03125
"849","San Bernardino",6.5219798805,355,0.778508771929825
"850","Sacramento ",6.384729248,339.5,0.93013698630137
